,Year,Industry,GO_nom,CAP_nom,LAB_nom,INT_nom,GO_const,CAP_const,LAB_const,INT_const
3434,1981,51,53942.922,9410.24,27979.68,16553.0,131462.313,3763.9,117081.547,34446.664
3435,1982,51,57872.684,8712.839,31267.844,17892.0,128638.57,4020.977,120651.086,35684.086
3436,1983,51,66311.055,9333.676,35949.379,21028.0,138212.688,4269.447,130455.367,39723.441
3437,1984,51,78843.375,10897.52,43249.859,24696.0,156984.563,4849.533,144253.172,45170.379
3438,1985,51,88187.359,10898.017,49981.344,27308.0,169184.469,5554.843,150966.781,48463.121
3439,1986,51,97976.867,11188.852,56361.016,30427.0,182527.0,6358.313,165071.953,53063.254
3440,1987,51,109918.43,11745.898,64155.531,34017.0,199789.703,7362.122,179014.0,57678.414
3441,1988,51,130098.172,12552.206,72350.969,45195.0,224327.813,8419.688,187346.656,73578.734
3442,1989,51,147559.063,14493.57,80876.492,52189.0,245381.453,9452.373,201114.156,82550.102
3443,1990,51,165232.438,16452.9,90372.531,58407.0,262162.281,10382.519,210676.438,89466.031
3444,1991,51,168386.766,15803.396,91483.367,61100.0,257686.375,11093.725,208592.0,90613.828
3445,1992,51,181698.25,18448.551,100523.695,62726.0,266273.281,11795.205,212671.531,90582.984
3446,1993,51,192793.25,18520.383,107149.867,67123.0,276225.125,12756.072,234052.297,94869.484
3447,1994,51,214703.063,21139.828,116359.227,77204.0,298270.75,13935.703,246925.672,106995.953
3448,1995,51,242792.219,20699.666,131870.547,90222.0,327973.219,15311.564,265205.313,120906.977
3449,1996,51,273041.563,22437.426,148676.125,101928.0,359059.156,16881.096,285797.313,133439.813
3450,1997,51,308109.469,25840.791,166055.688,116213.0,395401.75,18887.049,296796.656,149649.109
3451,1998,51,351345.031,17315.756,189825.266,144204.0,438406.406,22594.986,316247.75,184489.031
3452,1999,51,383779.219,21921.281,203719.938,158138.0,465305.5,27941.643,323937.344,197164.797
3453,2000,51,421382.375,22064.305,231872.063,167446.0,491413.219,34495.121,337049.063,200121.906
3454,2001,51,416615.281,26243.623,238547.656,151824.0,477481.063,39807.313,329519.406,180461.438
3455,2002,51,412031.844,28525.426,239431.406,144075.0,466857.531,45167.293,325872.625,169557.859
3456,2003,51,432289.656,39894.656,246638.0,145757.0,489422.781,50128.738,297392.594,168425.359
3457,2004,51,467284.469,45454.602,266351.875,155478.0,513342.688,55732.496,303145.125,174745.438
3458,2005,51,510723.156,57022.344,287085.813,166615.0,551784.75,60473.516,318148.531,180794.734
3459,2006,51,546554.125,59084.789,305701.313,181768.0,573387.375,64311.055,329378.719,190548.469
3460,2007,51,585734.5,65749.359,326116.125,193869.0,598260.438,67023.531,344365.188,199281.5
3461,2008,51,599554.063,70222.648,328829.406,200502.0,600635.813,68004.117,332065.75,198173.469
3462,2009,51,555748.875,69715.156,304028.688,182005.0,555748.875,69715.156,304028.688,182005.0
3463,2010,51,585774.25,75715.898,315430.375,194628.0,586730.188,71958.938,313888.594,191119.047
3464,2011,51,625512.5,79701.234,335034.25,210777.0,620663.313,73404.719,326491.656,202112.438
3465,2012,51,658255.625,81830.063,354753.594,221672.0,646136.063,75289.828,337132.563,209868.984
3466,2013,51,684668.375,83923.984,366980.375,233764.0,662506.938,77497.203,348981.844,218144.813
3467,2014,51,744674.938,90179.516,385425.438,269070.0,708924.688,80478.102,362952.406,248009.078
3468,1947,52,927.873,243.921,63.208,620.744,5752.688,1989.653,4095.212,6225.14
3469,1948,52,1013.945,265.971,72.297,675.677,5923.748,2037.158,4048.064,6388.885
3470,1949,52,1098.704,285.476,74.283,738.945,6655.141,2109.968,4088.115,6735.314
3471,1950,52,1218.22,324.755,79.696,813.769,7320.069,2167.885,4094.563,7225.401
3472,1951,52,1381.038,374.219,92.523,914.295,7934.771,2228.84,4218.658,7492.229
3473,1952,52,1487.891,409.503,103.748,974.641,8749.427,2269.169,4347.337,7763.283
3474,1953,52,1605.735,449.459,117.674,1038.601,9459.722,2385.94,4585.471,8055.238
3475,1954,52,1686.589,476.918,127.725,1081.946,10028.572,2413.371,4763.461,8262.621
3476,1955,52,1786.51,524.283,141.481,1120.745,10705.534,2467.184,5191.078,8317.642
3477,1956,52,1879.4,574.162,165.249,1139.988,11014.677,2532.072,5709.994,8127.989
3478,1957,52,1991.991,622.869,186.99,1182.132,11769.858,2602.49,6107.254,8141.454
3479,1958,52,2115.706,664.611,198.545,1252.55,12581.45,2642.596,6511.172,8484.668
3480,1959,52,2199.611,728.169,227.529,1243.913,12903.164,2691.658,6937.61,8273.29
3481,1960,52,2205.258,765.705,254.679,1184.874,13052.344,2713.533,7365.834,7728.644
3482,1961,52,2271.823,818.29,282.806,1170.726,13570.03,2768.287,7855.238,7568.896
3483,1962,52,2306.744,877.669,318.159,1110.916,13623.041,2822.752,8267.415,7126.616
3484,1963,52,2431.798,931.941,339.857,1160.0,14478.029,2878.85,8656.695,7391.36
3485,1964,52,2701.303,977.951,383.352,1340.0,15796.349,2943.208,9162.006,8523.088
3486,1965,52,2990.178,1041.622,431.556,1517.0,16834.924,3033.768,9611.368,9507.991
3487,1966,52,3129.446,1100.669,497.777,1531.0,17091.172,3157.0,10183.172,9346.193
3488,1967,52,3177.754,1100.274,554.481,1523.0,16883.145,3271.671,10609.729,9095.252
3489,1968,52,3569.432,1207.485,619.947,1742.0,18043.975,3372.986,10929.58,10053.674
3490,1969,52,3907.682,1252.157,722.525,1933.0,18605.211,3527.862,11516.996,10703.804
3491,1970,52,4364.401,1303.22,783.181,2278.0,19625.193,3669.56,11679.735,12037.625
3492,1971,52,4631.89,1552.715,811.175,2268.0,19014.434,3794.857,12041.861,11284.705
3493,1972,52,5166.532,1753.589,902.943,2510.0,20075.488,3948.847,12561.866,11934.195
3494,1973,52,5669.066,1911.509,1036.557,2721.0,21256.563,4162.334,13366.673,12166.875
3495,1974,52,6061.154,1998.464,1170.69,2892.0,21886.732,4375.153,13451.86,11458.003
3496,1975,52,6613.67,2245.813,1241.858,3126.0,22495.811,4490.428,13511.619,11315.837
3497,1976,52,7685.519,2547.474,1400.044,3738.0,25662.355,4592.378,13961.864,12922.63
3498,1977,52,8402.229,2770.47,1612.759,4019.0,25014.758,4785.779,14508.405,12640.352
3499,1978,52,9368.726,3063.052,2003.673,4302.0,25353.816,5087.833,15204.988,12493.103
3500,1979,52,10015.795,2978.868,2440.927,4596.0,24702.418,5491.114,15428.171,11799.44
3501,1980,52,10772.164,2653.947,2900.217,5218.0,23851.818,5875.208,14614.644,11338.057
3502,1981,52,11177.759,2480.519,3400.24,5297.0,21972.895,6129.755,14439.441,10286.036
3503,1982,52,11793.232,2356.136,3783.097,5654.0,22908.736,6269.803,14175.226,10772.807
3504,1983,52,12899.072,2579.279,4336.792,5983.0,26136.604,6394.362,14545.193,11278.04
3505,1984,52,14655.389,2450.061,5149.329,7056.0,29428.115,6786.96,15415.803,13056.754
3506,1985,52,17463.623,2821.941,5911.682,8730.0,34191.785,7497.539,16083.769,15859.462
3507,1986,52,18519.891,3229.957,6666.934,8623.0,35797.906,8394.748,16490.924,16034.735
3508,1987,52,19945.164,3507.904,7537.26,8900.0,37781.211,9471.935,17444.457,16149.519
3509,1988,52,23412.42,3918.813,8512.607,10981.0,42299.316,10329.496,17668.889,19195.203
3510,1989,52,25724.266,4562.037,9202.229,11960.0,44585.324,11041.49,18798.418,19994.314
3511,1990,52,28217.322,4670.013,10194.309,13353.0,46483.672,11611.064,19227.154,21236.023
3512,1991,52,28076.635,4840.001,10173.634,13063.0,45261.016,11919.168,19303.059,20505.777
3513,1992,52,30664.123,5341.052,11156.071,14167.0,48002.266,12264.91,20384.162,21807.801
3514,1993,52,32945.863,5849.383,11980.479,15116.0,50019.461,12695.768,21035.334,22739.377
3515,1994,52,35814.156,6873.852,12563.305,16377.0,52872.75,13064.126,21074.455,24141.338
3516,1995,52,37822.344,7100.975,13201.368,17520.0,54595.402,13096.936,21708.367,25105.68
3517,1996,52,39836.473,7360.618,13545.856,18930.0,56262.488,13089.509,21656.35,26471.082
3518,1997,52,41438.438,7869.709,13734.729,19834.0,57072.488,12603.509,21220.246,27336.127
3519,1998,52,45857.926,8046.938,14308.988,23502.0,63320.344,12361.115,21220.463,32551.25
3520,1999,52,49975.336,9633.77,15004.565,25337.0,67015.289,12284.665,21083.936,34219.305
3521,2000,52,51899.906,10203.997,15562.911,26133.0,66162.875,12307.992,21082.121,33487.961
3522,2001,52,52366.324,11916.981,16362.342,24087.0,64307.063,12335.567,20973.252,30496.051
3523,2002,52,52226.473,12968.133,17148.34,22110.0,62655.059,12306.579,21053.773,27658.242
3524,2003,52,56041.082,14164.278,17860.805,24016.0,65160.66,12306.736,20758.645,29270.313
3525,2004,52,60747.926,12910.345,18808.582,29029.0,68967.555,12462.029,20886.607,34098.008
3526,2005,52,65530.848,13168.092,20147.756,32215.0,72968.648,12761.772,21907.18,36314.961
3527,2006,52,72191.844,9777.332,21563.512,40851.0,78155.406,13353.03,22614.48,44144.152
3528,2007,52,75088.633,12506.517,22436.117,40146.0,78644.539,13841.004,23454.367,41998.117
3529,2008,52,79070.195,12295.714,23279.482,43495.0,79155.086,13837.303,23588.902,42941.059
3530,2009,52,72955.375,13672.091,22704.285,36579.0,72955.375,13672.091,22704.285,36579.0
3531,2010,52,81692.016,14953.479,29619.537,37119.0,79429.781,13571.702,24046.168,36143.137
3532,2011,52,84421.766,14518.997,24371.766,45531.0,80000.586,13743.104,24907.883,42645.602
3533,2012,52,84773.766,14480.387,24245.383,46048.0,79406.648,14136.681,25227.75,42517.75
3534,2013,52,86125.664,14898.595,24367.072,46860.0,79406.414,14229.918,26341.076,42949.059
3535,2014,52,90502.789,15688.434,26510.355,48304.0,81483.695,14367.584,27161.424,43878.023
3536,1947,53,1425.758,288.255,522.503,615.0,20731.141,367.139,27105.395,5471.53
3537,1948,53,1606.808,381.237,604.572,621.0,22630.662,387.524,29620.551,5156.951
3538,1949,53,1666.077,137.587,905.49,623.0,22756.715,418.272,29341.424,5171.841
3539,1950,53,1778.521,155.974,947.547,675.0,23628.127,448.826,29707.506,5469.13
3540,1951,53,1924.13,636.467,537.663,750.0,23810.203,479.778,28886.797,5555.967
3541,1952,53,2132.125,511.816,700.309,920.0,25120.166,505.873,28321.943,6671.985
3542,1953,53,2317.261,709.602,579.659,1028.0,26329.355,536.002,28599.975,7318.81
3543,1954,53,2539.668,312.471,1069.196,1158.0,27904.42,578.609,28073.215,8144.033
3544,1955,53,2717.879,339.024,1153.855,1225.0,28863.432,621.649,29632.273,8463.452
3545,1956,53,3020.501,689.951,983.55,1347.0,30961.098,660.864,30704.305,9011.842
3546,1957,53,3307.068,498.088,1344.98,1464.0,32594.85,703.125,31935.012,9495.395
3547,1958,53,3682.421,503.006,1485.414,1694.0,35101.883,747.7,32675.934,10815.298
3548,1959,53,4161.993,953.443,1215.55,1993.0,38323.422,793.567,32832.141,12520.417
3549,1960,53,4540.512,471.836,1899.676,2169.0,40893.543,830.384,33645.621,13383.105
3550,1961,53,4921.346,727.769,1911.577,2282.0,43653.164,885.407,35676.309,13965.729
3551,1962,53,5477.993,1223.89,1744.103,2510.0,47693.57,940.719,38021.996,15213.043
3552,1963,53,6113.736,487.402,2749.334,2877.0,52110.547,979.593,39199.168,17277.203
3553,1964,53,6690.446,510.644,3082.802,3097.0,55617.301,1016.212,40494.434,18421.365
3554,1965,53,7555.512,1302.665,2747.847,3505.0,61020.008,1080.797,42985.793,20572.869
3555,1966,53,8499.641,877.456,3717.186,3905.0,66421.984,1152.685,43116.027,22405.188
3556,1967,53,9372.636,449.1,4583.536,4340.0,70781.102,1262.102,42971.617,24287.873
3557,1968,53,10407.617,1554.346,4122.271,4731.0,75758.391,1372.927,45385.305,25671.494
3558,1969,53,11461.316,2130.333,4483.983,4847.0,79776.117,1447.804,45622.047,25261.896
3559,1970,53,12811.521,1610.481,5920.04,5281.0,84315.789,1506.278,45931.234,26238.385
3560,1971,53,13863.592,1376.308,7117.283,5370.0,86471.281,1554.961,47211.293,25435.771
3561,1972,53,14865.174,1279.713,8366.461,5219.0,87344.414,1625.828,45625.32,23862.648
3562,1973,53,16342.155,932.94,9609.215,5800.0,89631.188,1721.343,44699.594,24857.498
3563,1974,53,17659.025,3000.665,8200.36,6458.0,86408.375,1865.422,44487.523,24790.789
3564,1975,53,19467.535,2244.673,9919.862,7303.0,87499.055,1902.416,45252.438,25514.447
3565,1976,53,21367.766,938.06,11702.705,8727.0,89924.445,1910.072,46328.012,28638.467
3566,1977,53,22897.986,1675.958,11470.029,9752.0,90338.875,1988.077,43511.5,29851.842
3567,1978,53,25363.166,2435.521,11974.645,10953.0,94104.5,2055.244,44558.352,31460.578
3568,1979,53,27844.715,1476.702,14429.012,11939.0,94413.109,2136.17,45286.605,31479.727
3569,1980,53,31224.48,2269.857,15598.624,13356.0,95522.82,2194.433,44780.938,31544.637
3570,1981,53,34972.773,3171.001,16383.772,15418.0,97297.773,2254.7,44800.285,33362.184
3571,1982,53,38757.664,2463.076,18678.59,17616.0,101209.656,2297.847,47202.465,36281.254
3572,1983,53,42325.629,1555.554,22525.074,18245.0,105363.953,2302.533,49283.277,35961.367
3573,1984,53,45757.668,1753.7,24811.967,19192.0,108747.117,2415.849,55477.82,36414.691
3574,1985,53,49329.73,1843.706,26850.023,20636.0,112998.063,2512.795,55141.703,37932.43
3575,1986,53,53073.336,3008.355,27361.98,22703.0,117837.094,2585.705,56252.645,40844.488
3576,1987,53,57018.289,3642.858,29845.43,23530.0,121646.523,2692.278,58995.523,40878.375
3577,1988,53,63404.418,2312.099,33438.32,27654.0,129109.953,2889.923,61387.477,46083.09
3578,1989,53,69408.656,7242.602,31628.055,30538.0,135169.906,3018.83,64047.172,49071.219
3579,1990,53,75085.211,3083.145,38204.063,33798.0,139959.625,3133.24,64141.176,52266.293
3580,1991,53,79849.43,4315.101,41171.328,34363.0,143201.438,3384.336,63804.285,51742.934
3581,1992,53,85049.695,5935.013,42943.68,36171.0,148067.047,3691.408,65504.746,53300.816
3582,1993,53,89631.094,3896.424,48008.668,37726.0,152253.219,3979.884,68469.438,54292.172
3583,1994,53,94629.273,7200.665,48664.605,38764.0,156265.031,4240.229,71084.383,54534.965
3584,1995,53,100913.289,6904.856,52437.434,41571.0,161739.969,4541.546,77471.383,56718.152
3585,1996,53,108593.563,11301.316,51508.246,45784.0,168929.766,4918.054,81193.258,61169.301
3586,1997,53,115066.094,9225.031,62117.063,43724.0,174271.703,5408.688,84606.773,57502.066
3587,1998,53,123458.289,7801.405,66279.883,49377.0,181241.609,6277.962,93365.984,65061.34
3588,1999,53,132539.578,9895.272,70063.313,52581.0,188026.422,7279.03,96850.438,68437.219
3589,2000,53,143545.953,9289.819,76324.133,57932.0,195551.734,8297.04,103788.297,71850.078
3590,2001,53,156900.297,10338.635,80833.664,65728.0,206804.297,9452.991,109166.492,78449.352
3591,2002,53,165912.094,9601.177,88489.922,67821.0,213336.031,10841.961,115483.07,82771.117
3592,2003,53,175514.719,12951.95,92991.773,69571.0,216769.188,12477.395,119258.961,80572.352
3593,2004,53,182260.234,14899.776,101183.461,66177.0,216086.766,13892.04,124011.406,73842.594
3594,2005,53,192327.656,18564.047,101762.617,72001.0,218882.516,14989.646,129811.406,76937.297
3595,2006,53,208628.656,22295.455,106896.195,79437.0,228339.234,15884.928,131727.375,82773.602
3596,2007,53,226409.813,17465.344,120470.461,88474.0,239355.984,16771.326,139074.047,90414.297
3597,2008,53,243662.422,24692.063,123835.359,95135.0,248499.797,17872.582,139130.359,93721.68
3598,2009,53,258186.031,18142.371,143991.656,96052.0,258186.031,18142.371,143991.656,96052.0
3599,2010,53,278576.188,30926.234,137477.953,110172.0,272294.094,19208.199,147631.547,108397.523
3600,2011,53,291916.031,22323.357,152271.672,117321.0,277628.656,19741.324,150608.359,112449.672
3601,2012,53,298045.531,20747.105,161307.438,115991.0,276024.625,20353.957,151752.234,109312.031
3602,2013,53,305963.719,16857.053,167750.656,121356.0,276049.156,20736.113,155842.094,112978.641
3603,2014,53,316849.063,18687.625,175407.453,122754.0,278689.406,21043.846,158153.781,112019.203
3604,1947,54,3472.104,495.204,1437.338,1539.562,66145.648,616.226,71080.852,14063.258
3605,1948,54,3849.093,565.507,1538.755,1744.832,70957.781,687.982,71379.508,14928.218
3606,1949,54,3955.322,495.62,1702.415,1757.288,70606.883,756.446,72290.961,14876.913
3607,1950,54,4177.156,570.994,1831.607,1774.555,72374.969,851.688,74482.242,14645.426
3608,1951,54,4455.941,638.14,2035.609,1782.192,71545.242,975.419,72956.344,13492.435
3609,1952,54,4882.588,674.914,2241.928,1965.746,74962.125,1074.558,72475.789,14520.323
3610,1953,54,5256.363,694.475,2528.4,2033.488,77462.977,1162.812,74856.422,14637.421
3611,1954,54,5728.12,480.457,2813.55,2434.113,81488.391,1256.442,76189.188,17299.168
3612,1955,54,6085.82,921.182,2994.878,2169.76,83255.461,1392.68,79546.125,15065.862
3613,1956,54,6714.472,892.21,3210.261,2612.002,87803.758,1575.364,84010.797,17498.684
3614,1957,54,7316.624,912.848,3604.95,2798.826,91857.945,1759.643,85951.141,18180.811
3615,1958,54,8076.665,954.894,4006.643,3115.128,98811.242,1946.381,87736.203,19970.668
3616,1959,54,8946.156,962.426,4526.133,3457.597,105696.32,2138.041,87718.219,21744.594
3617,1960,54,9575.988,670.01,5071.721,3834.258,110169.039,2302.508,86390.195,23692.986
3618,1961,54,10161.707,1183.542,4920.85,4057.315,114801.195,2450.704,83999.055,24891.605
3619,1962,54,11125.718,1468.242,5180.557,4476.919,122915.266,2647.928,81176.297,27224.662
3620,1963,54,11892.109,1582.65,5540.46,4769.0,128133.07,2885.078,86520.977,28582.559
3621,1964,54,13951.557,1860.768,6067.789,6023.0,146638.656,3161.514,89588.305,35700.313
3622,1965,54,14873.682,465.593,8108.089,6300.0,150875.047,3669.045,94478.133,36857.195
3623,1966,54,15806.052,471.643,9125.409,6209.0,152524.563,3901.838,100726.563,35482.027
3624,1967,54,16566.936,535.872,10403.063,5628.0,149671.078,4184.285,98658.453,31381.732
3625,1968,54,18096.43,441.277,11878.152,5777.0,154857.859,4521.611,101732.906,31325.238
3626,1969,54,20202.695,1311.13,12759.565,6132.0,162491.375,4753.915,100520.711,32209.264
3627,1970,54,22523.891,535.531,15378.358,6610.0,169121.422,5184.823,97858.82,33262.883
3628,1971,54,24185.404,978.239,16638.164,6569.0,169922.0,5574.718,102598.453,31708.26
3629,1972,54,26357.201,1191.217,18579.984,6586.0,178344.219,6025.354,105449.836,30803.047
3630,1973,54,29911.035,1326.559,20764.477,7820.0,195476.188,6541.854,114869.688,34429.621
3631,1974,54,33130.363,1254.008,23890.354,7986.0,198803.672,7064.842,113667.445,31588.939
3632,1975,54,38413.754,1151.312,28183.441,9079.0,206267.016,7454.239,120943.648,32476.033
3633,1976,54,43213.363,1240.805,32454.559,9518.0,210572.516,7891.545,125283.523,31940.67
3634,1977,54,49325.0,1988.587,36187.414,11149.0,220963.453,8465.323,141804.969,35009.105
3635,1978,54,54422.262,2898.77,40126.492,11397.0,226003.391,9184.573,145131.063,33631.375
3636,1979,54,61134.0,2662.555,45473.445,12998.0,233716.438,10022.23,153600.016,35235.438
3637,1980,54,70106.922,3313.5,50729.418,16064.0,241458.516,10683.97,155307.5,38809.434
3638,1981,54,82989.508,4098.083,57830.426,21061.0,259110.922,11459.589,160097.5,46530.277
3639,1982,54,89821.234,3412.464,64414.77,21994.0,258645.844,12689.857,161781.328,46334.375
3640,1983,54,103296.977,3817.493,72751.484,26728.0,277296.813,13881.12,161026.984,53449.582
3641,1984,54,116999.805,4778.173,80162.633,32059.0,294599.594,15790.664,182040.5,61783.805
3642,1985,54,132009.516,7032.68,86870.828,38106.0,313116.5,17570.986,185067.406,71020.406
3643,1986,54,147309.328,10594.257,92725.078,43990.0,328472.344,19574.832,189758.656,80281.055
3644,1987,54,170374.703,17598.777,103425.922,49350.0,357932.438,21933.309,212807.484,87076.969
3645,1988,54,194859.906,16312.101,116445.813,62102.0,383638.156,24562.998,206525.625,104201.484
3646,1989,54,213692.969,23570.504,125224.461,64898.0,394867.281,26134.25,225392.047,104839.914
3647,1990,54,239934.234,24336.375,142736.859,72861.0,416146.031,29507.76,233188.422,113458.836
