country,var,code,_1970,_1971,_1972,_1973,_1974,_1975,_1976,_1977,_1978,_1979,_1980,_1981,_1982,_1983,_1984,_1985,_1986,_1987,_1988,_1989,_1990,_1991,_1992,_1993,_1994,_1995,_1996,_1997,_1998,_1999,_2000,_2001,_2002,_2003,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012,_2013,_2014,_2015
DE,Iq_Cult,24-25,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,26-27,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,28,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,29-30,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,31-33,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,D-E,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,F,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,G,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,45,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,46,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,47,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,H,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,49-52,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,53,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,I,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,J,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,58-60,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,61,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,62-63,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,K,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,L,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,M-N,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,O-U,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,O,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,P,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,Q,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,R-S,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,R,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,S,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,T,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_Cult,U,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_RD,TOT,,,,,,,,,,,,,,,,,,,,,,,,,,42770.2246173545,43455.0894470362,43535.8091542846,45733.0224926607,49011.266920767,50790.9081391493,53376.0720578751,53867.8287954234,53123.1890586028,53668.8648372808,53532.1992739993,55805.0649177169,57908.6513145546,60106.732792167,61213.2901829723,61926,63750.9654109793,66790.3378308084,65625.5473397433,68570.6781228997,70233.2350444129
DE,Iq_RD,MARKT,,,,,,,,,,,,,,,,,,,,,,,,,,36892.0081064146,37317.1620630366,37483.7793864352,39469.8890847343,42909.2809920176,44471.3927771826,46665.7584808188,47016.3841134042,45994.0355130252,45644.940153429,45434.4875970983,47280.5446439044,48600.9380110121,50099.3948150281,50402.4967539036,50720,52309.6118204368,54766.6622088492,53643.424787805,56247.8428346024,57823.4084403952
DE,Iq_RD,A,,,,,,,,,,,,,,,,,,,,,,,,,,78.8,86,90.7,99,107.2,100.2,94.5,100.1,90.1,95.6,106.5,117.2,116.2,122.4,154.8,167,144,174,180.5,185.2,202.5
DE,Iq_RD,B,,,,,,,,,,,,,,,,,,,,,,,,,,86.3,86.3,87.5,77.9,68.5,69.6,67.3,51.6,35.9,41.4,38.1,39.2,41.3,29.7,21.2,18,14,31.7,20.9,13.6,14.5
DE,Iq_RD,C,,,,,,,,,,,,,,,,,,,,,,,,,,30703.4,30790.7,31203.5,32771.2,35418.5,36684.5,38478.5,38565.8,38149.1,37164.8,37434.7,38946.8,40451,40574.1,39947,39689,41177.3,43062.6,41725.1,44356.4,45340.7
DE,Iq_RD,10-12,,,,,,,,,,,,,,,,,,,,,,,,,,458.752848935065,452.202361079412,451.67512328091,486.927280727373,527.806837511368,577.264851858706,593.008772989694,588.911421537252,586.259729932422,584.648682995226,599.228595206327,620.046014000716,647.565192794611,614.849822650724,625.061071315373,594.765636724785,571.693789265692,571.875573044861,549.631279760732,584.293200641229,563.473858563975
DE,Iq_RD,13-15,,,,,,,,,,,,,,,,,,,,,,,,,,194.555425090534,202.414390197451,199.921775878435,198.10745896831,203.948661484975,184.445591699241,157.872551877456,160.878120121931,156.399895219288,169.736714417969,175.202139811492,181.499353281042,192.27425892501,181.6199043853,173.381093750352,171.684926064886,165.04255225825,166.970970232076,164.88938392822,175.287960192369,162.76297674062
DE,Iq_RD,16-18,,,,,,,,,,,,,,,,,,,,,,,,,,337.155708253482,332.691737079853,335.318534145312,351.380071959582,363.828014206865,362.909164208237,350.279724478106,414.383036677702,393.398509447288,374.363753466298,388.613256922299,423.805596493803,463.453520333398,454.492736339801,441.899505609873,443.227411167513,450.038712085641,464.179297245172,487.285045041605,518.015165941627,495.724802255697
DE,Iq_RD,19,,,,,,,,,,,,,,,,,,,,,,,,,,37.5845707561258,37.683530089951,37.0225510885992,34.4081376102854,35.87036759786,31.9041023479769,29.601103477023,30.2255862047265,27.8257482291984,25.4605071626953,30.7535670945704,35.9313440505615,29.9294837005913,95.6826813346948,104.917790064316,105.113220039726,90.1778893782192,80.1460657113966,89.4176261103281,95.0566550296925,113.190496515051
DE,Iq_RD,20-21,,,,,,,,,,,,,,,,,,,,,,,,,,6370.58474316333,6627.99460667823,6935.91049965556,7079.7349810254,7339.07721052215,7517.40411574205,7802.85087654327,7955.17928530205,7793.12852129481,7467.47245264386,7521.57697031145,6953.17573204072,6878.33952682679,7278.0854367085,7605.6506458488,7194.12396821894,6855.22106235557,7221.4944625373,6802.30234593432,7231.28241748816,7337.55328138807
DE,Iq_RD,22-23,,,,,,,,,,,,,,,,,,,,,,,,,,857.81255608099,876.411242663431,845.171951994021,921.72101962098,1106.85705730539,1107.67055339382,1099.18764244679,1068.62072517356,1040.10727863624,1043.88079367051,1060.53210162488,1125.84878025093,1243.43400465184,1168.56904333762,1090.07805609196,1068.65107040388,1212.29709777323,1169.63164647569,1087.77772681005,1156.37728962727,1136.03600516931
DE,Iq_RD,24-25,,,,,,,,,,,,,,,,,,,,,,,,,,1104.32312309911,1107.89578464456,1201.64622961853,1227.22357476685,1342.57661580562,1399.79249051749,1407.03911860783,1376.7267006798,1323.16230372637,1341.86302564872,1389.50207690923,1469.49984001656,1574.47223346141,1492.82701897186,1524.864491189,1445.30677554624,1459.86092616061,1446.80345706094,1368.33578304612,1454.62844577548,1380.59357428212
DE,Iq_RD,26-27,,,,,,,,,,,,,,,,,,,,,,,,,,8113.84556911658,7373.05183017098,6963.41296617852,7045.32684341511,7605.54279839197,8150.50114670971,8757.97981540187,8416.36322965159,7866.0511718265,7932.36245379975,8334.21668262859,8536.91881980778,8957.98516699212,8631.81818744381,7958.63677004823,7551.50891635401,7984.14614919423,8604.84895091005,8360.13786871884,8887.36120557428,8433.10509437316
DE,Iq_RD,28,,,,,,,,,,,,,,,,,,,,,,,,,,3122.8356584134,3125.57965288936,3280.19802644989,3440.81376102854,3717.19495078395,3913.23755361904,3964.57445902261,3959.55179281917,4000.19118508718,3953.92246419191,4020.32995290839,4339.40078149089,4618.21003040638,4647.69765075749,4506.13016988096,4440.15760317811,4662.02673389285,4784.55315200015,4427.40301025175,4706.61254307569,4877.93205419606
DE,Iq_RD,29-30,,,,,,,,,,,,,,,,,,,,,,,,,,9159.5809789782,9761.11096558558,10082.8273421865,11085.676335532,12204.1239244376,12383.7767270069,13206.0389645492,13487.4365796768,13866.8177037371,13146.1085316717,12735.7044822545,14008.6175971484,14518.5204569414,14646.5378502331,14507.996444741,15204.6272787464,16198.8414306667,17118.6987230436,17204.2794017046,18289.2492594744,19390.2756402316
DE,Iq_RD,31-33,,,,,,,,,,,,,,,,,,,,,,,,,,946.24684021305,893.63799927598,870.55884416906,899.824932050798,971.574528079178,1055.82638707836,1110.04138038836,1107.62148156675,1095.75877509464,1124.97722389243,1178.8867386252,1252.06914268495,1326.87377739288,1361.7063075132,1408.38796154132,1469.83319355551,1527.919710597,1433.44577944237,1183.75811446976,1258.4105798885,1449.99504659791
DE,Iq_RD,D-E,,,,,,,,,,,,,,,,,,,,,,,,,,171.817076570599,155.239813860796,160.213507313523,145.411102946925,41.5530812965929,45.2261054453496,42.8904406874631,47.5421015053627,56.6152166800413,57.7267111547662,75.1542768520239,92.3435517916587,115.671047920101,125.091064291112,141.365777455922,118,85.1462642802802,210.618708874547,212.483498584313,216.166523126481,212.568656696769
DE,Iq_RD,F,,,,,,,,,,,,,,,,,,,,,,,,,,89.9,91.1,93.5,87.5,85.2,68.8,53,43.1,29.8,29.8,27.6,43.1,59.3,51.9,58,61,47,48.9,49.8,47.1,46.3
DE,Iq_RD,G,,,,,,,,,,,,,,,,,,,,,,,,,,408.3,416.9,408.5,511.5,551.9,613.1,698.4,662.1,467.2,197.2,218.9,210.3,229.3,289.5,316.9,261,949,1192.5,1128.3,939,1249.5
DE,Iq_RD,45,,,,,,,,,,,,,,,,,,,,,,,,,,54.420641673036,56.7122962616517,58.8512526949681,74.3457885985808,79.8752280684611,85.4911576516225,96.9409708782917,92.8249929722935,70.2280007933777,32.8408353277348,35.9603134131833,34.5474080459587,37.0864386556766,45.2918740262514,48.8093321984556,40.8171806167401,120.638307959207,137.50466851944,134.116708045697,111.613534481393,157.488301416049
DE,Iq_RD,46,,,,,,,,,,,,,,,,,,,,,,,,,,212.712645078168,214.984687920738,205.979384432388,263.237368751327,280.84409635733,316.269254570749,367.208337332168,344.46774735812,228.422002580522,85.7510700224187,96.2229832726825,92.0423645020067,101.287962177532,131.748558791315,146.427996595367,119.098017621145,536.048952108331,711.113308302567,662.384265500802,551.244137547841,703.514620338357
DE,Iq_RD,47,,,,,,,,,,,,,,,,,,,,,,,,,,141.145773836915,145.221444820631,143.640650096237,173.877121217528,191.18822811722,211.32645711637,234.231717593359,224.810529854773,168.511001903697,78.618969420941,86.7172645150829,83.7207260675787,90.9667363252445,112.488930116601,121.613659842195,101.084801762115,292.315900055001,343.916868441399,331.77779523095,276.109464121001,388.53801750626
DE,Iq_RD,H,,,,,,,,,,,,,,,,,,,,,,,,,,63.1,55.5,49.4,80.2,106.2,156.8,208.7,162.1,105.3,103.1,78.4,73,85.7,78.4,58,58,77,102,103.9,116.9,118.7
DE,Iq_RD,49-52,,,,,,,,,,,,,,,,,,,,,,,,,,57.6560226614548,50.6064516612726,44.9070991359777,73.0744198164616,97.1754438655641,144.150197552278,193.299804036474,149.086152813307,95.337081882034,93.3635703226027,69.093585008532,62.6513429939921,74.8210544987436,68.3211738250048,50.765793082368,50.4645669291339,65.7442517907634,83.2470362339571,91.674803451677,103.13540001779,102.429887617698
DE,Iq_RD,53,,,,,,,,,,,,,,,,,,,,,,,,,,5.46413286660846,4.93333333804859,4.46281730543877,7.15565535294728,8.97398558125262,12.6505947043569,15.3808446222571,12.9640132881136,9.99283861086475,9.70611374640919,9.32668227387898,10.3290051963068,10.8490529023178,10.0287961577989,7.23412551423745,7.53543307086614,11.2558252093136,18.7831760455679,12.2347951974982,13.7643109046299,16.2802470385745
DE,Iq_RD,I,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_RD,J,,,,,,,,,,,,,,,,,,,,,,,,,,236.5,402.7,561.4,692.2,881.2,1005,1063.3,1114.9,1119.5,1253,1222.8,1204.7,1333.2,1521.5,1907.6,2067,2130,1952.3,2358.9,2178.2,2451.9
DE,Iq_RD,58-60,,,,,,,,,,,,,,,,,,,,,,,,,,136.618591180236,223.907478234389,314.812738752416,404.497268855907,504.434361431871,557.987082093892,569.524527768964,574.116312868643,592.279409608672,650.584370978821,608.314269443629,580.064147778954,649.554162326683,665.685685418064,856.567557062493,929.538461538461,745.301950572931,868.324116473566,920.594332476323,850.082788002987,996.140453115459
DE,Iq_RD,61,,,,,,,,,,,,,,,,,,,,,,,,,,26.0879721851708,44.1309886120601,62.0784582521554,68.475462644639,85.8040397251621,101.86685149943,96.9241920175575,124.401313597895,113.616654063475,140.76598862394,160.924217786621,177.83187253505,201.474995709902,241.042516441149,373.25081048571,298.023076923077,635.336677090468,212.713933813411,315.365889789801,291.210911664451,330.856685742052
DE,Iq_RD,62-63,,,,,,,,,,,,,,,,,,,,,,,,,,73.7524627189791,134.610603454877,184.505634433651,219.264991911501,290.916553734835,345.130974483143,396.807135988329,416.418520118693,413.588666643762,461.674182395165,453.607914717761,446.75832602412,482.1937634606,614.795546043005,677.804004397571,839.438461538462,749.405132419291,871.235513343553,1122.90811693411,1036.90065106835,1124.87306045754
DE,Iq_RD,K,,,,,,,,,,,,,,,,,,,,,,,,,,25.5,15.1,8.1,22.1,27.8,33.6,39.4,64.3,97.5,140.2,195.6,204.2,193.7,263.4,326.5,302,246,258.5,256.6,301.3,279.4
DE,Iq_RD,L,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_RD,M-N,,,,,,,,,,,,,,,,,,,,,,,,,,4871.1,5049.8,4684.6,4851.7,5481.1,5561.5,5783.6,6039,5682.2,6364.8,5856.4,6146.7,5774.5,6832,7242.3,7743,7202,7471.9,7271.7,7593.1,7597.2
DE,Iq_RD,O-U,,,,,,,,,,,,,,,,,,,,,,,,,,6035.71248344473,6273.75006112682,6200.22208757719,6424.12536254157,6321.05872416865,6543.10407611284,6942.20864511091,7096.3460759556,7356.08571006246,8222.31280662006,8290.66987574683,8737.06055818475,9517.51676917446,10223.4968166145,11042.2403911064,11442,11672.2587778754,12274.8894631564,12308.1654987504,12610.6482332391,12694.330245293
DE,Iq_RD,O,,,,,,,,,,,,,,,,,,,,,,,,,,1246.2,1249.1,1228.5,1341.9,1233.9,1354.4,1370.7,1172.4,1266.7,1246.6,1287.7,1379.2,1678.4,1714.2,1833.4,1809,1663,1665,1598.3,1700.3,1692.9
DE,Iq_RD,P,,,,,,,,,,,,,,,,,,,,,,,,,,3901.4,4029.1,4012.2,4062.3,4138.5,4213.3,4501.1,4781.2,4961.8,4918,4894.1,5298.3,5486.7,5977.7,6669.8,7055,7234.2,7645.5,7709.7,7809.2,7958.8
DE,Iq_RD,Q,,,,,,,,,,,,,,,,,,,,,,,,,,685.7,811.5,771.7,823.2,761.4,777.8,866.3,929.5,906.1,1878.1,1932.4,1855.3,2146.4,2317.6,2308.5,2342,2544.1,2713.9,2677.1,2814.2,2758.6
DE,Iq_RD,R-S,,,,,,,,,,,,,,,,,,,,,,,,,,148.749544154623,147.779942231477,148.749544154623,151.630022744503,147.779942231477,149.719396872314,158.400062193889,173.959193301097,175.910186978693,182.829888712242,180.84979530188,201.70906200318,206.690730172814,214.759661652231,230.949211343741,236,231.001175448459,251.429498357598,329.499221457632,289.340304106637,287.330697817277
DE,Iq_RD,R,,,,,,,,,,,,,,,,,,,,,,,,,,148.8,147.8,148.8,151.6,147.8,149.7,158.4,174,175.9,182.8,180.9,201.7,206.7,214.8,231,236,231,251.4,329.5,289.3,287.3
DE,Iq_RD,S,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_RD,T,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_RD,U,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,TOT,,,,,,,,,,,,,,,,,,,,,,,,,,3252.464986799,3455.89349333738,3621.74923761552,4254.0141668791,4681.80184324523,4675.38868111364,4745.60546402061,4334.34154826568,4301.19289787928,4515.3991788992,4585.81895722619,4737.63388260316,4838.50343364265,4807.23276696852,5039.68979841396,5016,4763.45616575125,4903.6552784076,4984.78073722646,5141.8718704708,5079.15096649634
DE,Iq_OIPP,MARKT,,,,,,,,,,,,,,,,,,,,,,,,,,3252.464986799,3455.89349333738,3621.74923761552,4254.0141668791,4681.80184324523,4675.38868111364,4745.60546402061,4334.34154826568,4301.19289787928,4515.3991788992,4585.81895722619,4737.63388260316,4838.50343364265,4807.23276696852,5039.68979841396,5016,4763.45616575125,4903.6552784076,4984.78073722646,5141.8718704708,5079.15096649634
DE,Iq_OIPP,A,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,B,,,,,,,,,,,,,,,,,,,,,,,,,,119.689466228903,85.6427598928368,78.4175125081455,64.0593764151048,39.7596748542145,36.9476864228119,72.3385877780177,62.0097692583849,98.5415845486796,107.125466645025,110.79557678241,145.543520676672,234.576589256392,195.931709430321,201.219269235367,206,86.8901997509148,144.804656612905,117.176336096027,132.954899058,63.0522785631391
DE,Iq_OIPP,C,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,10-12,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,13-15,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,16-18,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,19,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,20-21,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,22-23,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,24-25,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,26-27,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,28,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,29-30,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,31-33,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,D-E,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,F,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,G,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,45,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,46,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,47,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,H,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,49-52,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,53,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,I,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,J,,,,,,,,,,,,,,,,,,,,,,,,,,2344.62505765086,2551.89577480722,2743.52016468607,3355.37455893899,3778.35934342948,3741.92804428044,3785.5222734255,3427.98915655701,3319.93420476334,3534.08286815001,3545.17899241239,3682.02435909041,3693.70004938371,3783.20012916768,3883.65208781661,3915,3884.45427961748,3924.6191328852,4005.94480655094,4141.12058394724,4186.92907679692
DE,Iq_OIPP,58-60,,,,,,,,,,,,,,,,,,,,,,,,,,1354.6506450882,1419.07330675437,1538.47518991981,1960.6557099916,2162.995591277,2077.59091112091,2027.68484501823,1765.18135244237,1756.45867914785,1834.93539248349,1763.57632927633,1772.96527294282,1799.59270334862,1655.19741281129,1743.8516292659,1760.59171597633,1359.16989395461,1745.57577613274,1563.39801753162,1616.15299859229,1701.05637275901
DE,Iq_OIPP,61,,,,,,,,,,,,,,,,,,,,,,,,,,258.677007604781,279.691899680541,303.374533787607,331.910292517584,367.924498863364,379.287714019349,345.080335766266,382.485001837217,336.940563673122,397.022286587336,466.538688226666,543.542874756649,558.1873740721,599.341338307957,759.886396144276,564.470414201184,1158.63172417932,427.614853792786,535.569674395265,553.641827303581,564.986465504187
DE,Iq_OIPP,62-63,,,,,,,,,,,,,,,,,,,,,,,,,,731.297404957878,853.130568372304,901.670440978646,1062.80855642981,1247.43925328912,1285.04941914018,1412.75709264101,1280.32280227743,1226.53496194237,1302.12518907919,1315.06397490939,1365.51621139094,1335.91997196299,1528.66137804843,1379.91406240643,1589.93786982249,1366.65266148354,1751.42850295967,1906.97711462406,1971.32575805137,1920.88623853372
DE,Iq_OIPP,K,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,L,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,M-N,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,O-U,,,,,,,,,,,,,,,,,,,,,,,,,,827.747429689178,848.133636768881,816.290017779468,829.422191502882,844.003686963475,881.616259696124,874.131506319735,835.031194907471,882.18824946382,869.849782009733,928.390301150533,908.365046610741,910.610457663792,827.757326770933,954.832197829927,895,793.257312840853,834.033244135398,862.085572829375,868.188062891162,832.111956881471
DE,Iq_OIPP,O,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,P,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,Q,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,R-S,,,,,,,,,,,,,,,,,,,,,,,,,,827.747429689178,848.133636768881,816.290017779468,829.422191502882,844.003686963475,881.616259696124,874.131506319735,835.031194907471,882.18824946382,869.849782009733,928.390301150533,908.365046610741,910.610457663792,827.757326770933,954.832197829927,895,793.257312840853,834.033244135398,862.085572829375,868.188062891162,832.111956881471
DE,Iq_OIPP,R,,,,,,,,,,,,,,,,,,,,,,,,,,827.747429689177,848.133636768881,816.290017779468,829.422191502882,844.003686963475,881.616259696124,874.131506319735,835.031194907471,882.18824946382,869.849782009733,928.390301150533,908.365046610741,910.610457663792,827.757326770933,954.832197829927,895,793.257312840853,834.033244135398,862.085572829374,868.188062891162,832.111956881471
DE,Iq_OIPP,S,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,T,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,Iq_OIPP,U,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
